the_geom,the_geom_webmercator,objectid,year,dc_key,code,date_,time,race,sex,age,wound,officer_involved,offender_injured,offender_deceased,location,latino,point_x,point_y,dist,inside,outside,fatal,lat,lng
0101000020E610000037B68DF583C452C06963DB58BF014440,0101000020110F00007D9523F7F3E05FC176F1E395D5915241,333202,2017.0,201715030953,0111,2017-04-04,21:18:00,B,M,23,head,N,N,N,2000 BLOCK Bridge St,0,-75.07055415,40.01365195,15,0,1,1,40.01365195,-75.07055415
,,333203,2017.0,201739025042,0111,2017-04-06,13:48:00,B,M,38,multi,N,N,N,2100 BLOCK WVenago St,0,,,39,1,0,1,,
0101000020E61000006810387592C652C073421120FDFF4340,0101000020110F00006001C24672E45FC13111F961E28F5241,333204,2017.0,201724032725,0111,2017-04-10,22:49:00,W,M,23,head,N,N,N,1900 BLOCK E Venango St,1,-75.10268908,39.99991227,24,0,1,1,39.99991227,-75.10268908
0101000020E610000012301DE734CD52C0F8A7337BC9FB4340,0101000020110F000055AE8741B7EF5FC1B55B691F3A8B5241,333205,2017.0,201716013011,0111,2017-04-11,02:10:00,B,M,34,head/multi,N,N,N,4100 BLOCK Brown St,0,-75.20635393,39.96708622,16,0,1,1,39.96708622,-75.20635393
0101000020E6100000FCFFD53647CB52C0F4FE1E402FFF4340,0101000020110F000078A61DAD70EC5FC12EA8C624FE8E5241,333206,2017.0,201722028701,0111,2017-04-14,01:59:00,B,M,22,back,N,N,N,2500 BLOCK N 27th St,0,-75.17622157,39.99362947,22,0,1,1,39.99362947,-75.17622157
0101000020E61000002D978DCEF9CE52C038BE93A2D7F74340,0101000020110F0000C9E4208FB8F25FC184699E50DB865241,333207,2017.0,201712025465,0111,2017-04-15,15:10:00,B,M,23,back,N,N,N,5900 BLOCK Warrington St,0,-75.233997,39.93626816,12,0,1,1,39.93626816,-75.233997
0101000020E610000025D86E7183C752C008CEB6269FFF4340,0101000020110F000020F8309D0BE65FC15AC897327A8F5241,333208,2017.0,201725030422,0111,2017-04-16,01:50:00,B,F,22,chest,N,N,N,"3200 BLOCK ""F"" St",0,-75.11739765,39.99704441,25,0,1,1,39.99704441,-75.11739765
0101000020E6100000E0298991CACE52C0F1CD80C4C0F64340,0101000020110F000099F5EB5168F25FC18FAD5772A6855241,333209,2017.0,201712025904,0111,2017-04-17,02:07:00,W,M,27,back,N,N,N,2200 BLOCK S Felton St,1,-75.2311138,39.9277578,12,0,1,1,39.9277578,-75.2311138
0101000020E61000006058FE7C9BC752C02B4A4BDD7CFF4340,0101000020110F000023C2077534E65FC1A7C1B62F548F5241,333210,2017.0,201724035095,0111,2017-04-17,05:45:00,B,M,34,head,N,N,N,600 BLOCK E Clementine St,0,-75.11886525,39.99599806,24,0,1,1,39.99599806,-75.11886525
0101000020E6100000DD59A250E2C852C03B0F596A5EFF4340,0101000020110F0000EBF2EF9A5FE85FC158FB276E328F5241,333211,2017.0,201725031491,0111,2017-04-19,17:58:00,W,M,35,multi,N,N,N,400 BLOCK W Cambria St,1,-75.13881317,39.99506883,25,0,1,1,39.99506883,-75.13881317
0101000020E61000001FE2D5289AC252C0A3A25EAE4D034440,0101000020110F0000989DC8FDB3DD5FC1452ADB568F935241,333212,2017.0,201715037513,0111,2017-04-23,17:17:00,B,M,19,multi,N,N,N,6900 BLOCK Hegerman St,0,-75.04065915,40.02580814,15,0,1,1,40.02580814,-75.04065915
0101000020E610000004F2578EB1CA52C075BD5DC4B1054440,0101000020110F000068FD7D7772EB5FC1CE424D4C36965241,333213,2017.0,201715032085,0111,2017-04-23,14:29:00,B,M,26,multi/head,N,N,N,5700 BLOCK McMahon Ave,0,-75.16708716,40.04448752,15,0,1,1,40.04448752,-75.16708716
0101000020E61000001D86E2D013D052C0C38046659AF24340,0101000020110F0000AE3F779497F45FC10D87AB220E815241,334002,2018.0,201812071152,0111,2018-09-29,23:18:00,B,M,34,multi,N,N,N,8400 BLOCK Madison Pl,0,-75.25120947,39.89533678,12,0,1,1,39.89533678,-75.25120947
0101000020E6100000358FAAC35DCE52C092E2EB84FAF84340,0101000020110F0000F1465281AFF15FC1535597881D885241,334003,2018.0,201812071552,0111,2018-10-01,18:38:00,B,M,44,multi,N,N,N,900 BLOCK S 52nd St,0,-75.22447292,39.94514524,12,0,1,1,39.94514524,-75.22447292
0101000020E6100000F68A5D918ECA52C004ADC090D5034440,0101000020110F00005FD8290937EB5FC16829AE0D26945241,334004,2018.0,201814084703,0111,2018-10-03,15:48:00,B,M,20,chest,N,N,N,Germantown / Wister St,0,-75.16495165,40.029955,14,0,1,1,40.029955,-75.16495165
0101000020E61000001B6BDA202EC552C01F281A18B7094440,0101000020110F00002682C90315E25FC1C41ABD80AC9A5241,334005,2018.0,201802053443,0111,2018-10-03,14:40:00,B,M,35,chest,N,N,N,7900 BLOCK Ridgeway St,0,-75.08094045,40.07590009,02,0,1,1,40.07590009,-75.08094045
0101000020E6100000CDABBEE329CC52C0EBE97EA9FAF54340,0101000020110F00005A910EB5F1ED5FC1C24E580DCB845241,334006,2018.0,201801037614,0111,2018-10-04,20:42:00,B,M,15,back,N,N,N,2500 BLOCK W Passyunk Ave,0,-75.19005674,39.92171211,01,0,1,1,39.9217121,-75.19005674
0101000020E6100000EA4F4D0F6BC952C0E005191AB2FE4340,0101000020110F0000AC0649E147E95FC19C861369738E5241,334007,2018.0,201826043453,0111,2018-10-06,19:03:00,B,M,20,chest,N,N,N,900 BLOCK W Cumberland St,0,-75.14715941,39.98981024,26,0,1,1,39.98981024,-75.14715941
0101000020E6100000FE4CD60B72C952C05CB0330987004440,0101000020110F000090C84ABF53E95FC15F3A53497B905241,334008,2018.0,201825080072,0111,2018-10-09,01:25:00,W,M,26,chest,N,N,N,1100 BLOCK W Ontario St,1,-75.14758583,40.00412097,25,0,1,1,40.00412097,-75.14758583
0101000020E6100000CBBF96576EC752C0A5777D28C9034440,0101000020110F00002A8F9DC5E7E55FC1EF27AD4A18945241,334009,2018.0,201835085358,0111,2018-10-09,01:58:00,W,F,20,multi,N,N,N,5200 BLOCK Westford Rd,0,-75.11610975,40.02957636,35,0,1,1,40.02957636,-75.11610975
0101000020E61000004E83FD3273C752C04E3506DFAC024440,0101000020110F00002E6CA805F0E55FC1D12BB5FDDC925241,334010,2018.0,201825081706,0111,2018-10-14,23:14:00,W,M,32,chest,N,N,N,4700 BLOCK D Street,1,-75.1164062,40.02090061,25,0,1,1,40.02090061,-75.1164062
0101000020E610000044FBF596F4C852C0CAD6E18580054440,0101000020110F0000DFC28BA57EE85FC11C5CBFAAFF955241,334011,2018.0,201835086320,0111,2018-10-12,02:08:00,B,M,20,multi,N,N,N,5900 BLOCK N 12th St,0,-75.13992857,40.04298471,35,0,1,1,40.04298471,-75.13992857
0101000020E61000001ED4B0A568C952C03877681670054440,0101000020110F000041DB35C843E95FC1FA19126FED955241,334012,2018.0,201835087293,0111,2018-10-15,12:06:00,B,M,35,back,N,N,N,5800 BLOCK N 16th St,0,-75.14701217,40.04248314,35,0,1,1,40.04248314,-75.14701216
0101000020E6100000DBF6C12214CB52C07DC50191D1094440,0101000020110F000084C014EA19EC5FC13CB696E2C99A5241,334013,2018.0,201814089670,0111,2018-10-19,18:52:00,B,M,39,multi,N,N,N,8200 BLOCK Fayette St,0,-75.17310399,40.07670796,14,0,1,1,40.07670796,-75.17310399
0101000020E61000003A0FBC94D9CA52C0A21BEDFAFD024440,0101000020110F0000DEB90474B6EB5FC11FC2C1F136935241,334014,2018.0,201839076175,0111,2018-10-23,03:46:00,B,M,56,abdomen,N,N,N,300 BLOCK W Seymour St,0,-75.16953009,40.02337586,39,0,1,1,40.02337586,-75.16953009
0101000020E61000007EA99F3755C852C07C3C3E6B48FF4340,0101000020110F0000B522C4EF6FE75FC1DF4D870B1A8F5241,334015,2018.0,201825083987,0111,2018-10-23,09:08:00,W,M,19,neck,N,N,N,100 BLOCK W Gurney St,1,-75.13020125,39.99439755,25,0,1,1,39.99439755,-75.13020125
0101000020E6100000D6E0E07FA9C852C05445447395FE4340,0101000020110F0000C8BE3419FFE75FC1A82057A6538E5241,334016,2018.0,201826046363,0111,2018-10-24,19:38:00,W,M,24,torso,N,N,N,2500 BLOCK N 2ND ST,1,-75.13534543,39.98893586,26,0,1,1,39.98893586,-75.13534543
0101000020E610000041EAFA2EBAC952C0E45D3F0E14FF4340,0101000020110F000079C69747CEE95FC12E8508FFDF8E5241,334017,2018.0,201822087255,0111,2018-10-29,18:22:00,B,M,24,face,N,N,N,1200 BLOCK W Tucker St,0,-75.15198874,39.99279955,22,0,1,1,39.99279955,-75.15198874
0101000020E610000036012B2C1DC952C05A9423AE2D034440,0101000020110F00006FE1A894C3E85FC1BB8FE6D86B935241,334018,2018.0,201835091598,0111,2018-10-29,18:18:00,B,M,20,multi,N,N,N,4700 BLOCK N 11th St,0,-75.14240555,40.02483155,35,0,1,1,40.02483155,-75.14240555
0101000020E61000002F87FE85F5CE52C06BE060D20CFE4340,0101000020110F000056518348B1F25FC1E3B58733BC8D5241,334019,2018.0,201819088175,0111,2018-10-29,19:22:00,B,M,29,buttock,N,N,N,5400 BLOCK Euclid St,0,-75.23373556,39.98476629,19,0,1,1,39.98476629,-75.23373556
0101000020E6100000DA3CAB58FEC152C0C143E6044C044440,0101000020110F0000C104B853ABDC5FC18F303171A9945241,334020,2018.0,201815098642,0111,2018-10-31,11:40:00,W,M,54,head/multi,N,N,N,4500 BLOCK OAKMONT ST,1,-75.03114907,40.03356992,15,0,1,1,40.03356992,-75.03114907
0101000020E6100000A3FB839293CA52C0947AC33BC8054440,0101000020110F0000756F53893FEB5FC10DECF7384F965241,334021,2018.0,201814093071,0111,2018-10-31,22:42:00,B,M,18,head/multi,N,N,N,700 BLOCK E CHELTEN AV,0,-75.1652571,40.04517314,14,0,1,1,40.04517314,-75.1652571
0101000020E610000083EA728C9CC852C0371635144EFF4340,0101000020110F0000A5869D19E9E75FC1E42ED751208F5241,334022,2018.0,201825086757,0111,2018-11-01,22:15:00,W,M,29,head/multi,N,N,N,200 BLOCK W Cambria St,1,-75.13455497,39.99457028,25,0,1,1,39.99457028,-75.13455497
0101000020E6100000468E5B6925CB52C0868B3FFE90FD4340,0101000020110F0000CBE84F4237EC5FC1FD2FF3F2328D5241,334023,2018.0,201822088658,0111,2018-11-03,03:47:00,B,M,23,multi,N,N,N,2400 BLOCK CB Moore Ave,0,-75.17415842,39.98098734,22,0,1,1,39.98098734,-75.17415842
0101000020E6100000EE6814792FCF52C0FA48A5338BFC4340,0101000020110F0000630266B713F35FC1860099CD108C5241,334024,2018.0,201819089526,0111,2018-11-03,21:01:00,B,M,34,multi,N,N,N,5800 BLOCK Master St,0,-75.23727252,39.9729981,19,0,1,1,39.9729981,-75.23727252
0101000020E61000007C472ADF75CB52C00971E5EC9DFE4340,0101000020110F0000A9CCC2EDBFEC5FC1F2E2620B5D8E5241,334025,2018.0,201822089378,0111,2018-11-05,12:07:00,B,M,18,head/multi,N,N,N,2800 BLOCK W Susquehanna Ave,0,-75.17906932,39.989194499999996,22,0,1,1,39.9891945,-75.17906932
0101000020E6100000561EEE34A3CF52C0E3FF2B7E15FB4340,0101000020110F0000ECA8484DD8F35FC10F4741AD728A5241,334026,2018.0,201818071217,0111,2018-11-06,18:32:00,B,M,23,multi,N,N,N,6100 BLOCK Ludlow St,0,-75.24433635,39.96159341,18,0,1,1,39.96159341,-75.24433635
0101000020E61000004775B65751C852C021009B2028004440,0101000020110F000083D4E75A69E75FC113320D0F12905241,334027,2018.0,201825088335,0111,2018-11-07,17:12:00,B,M,32,head/multi,N,N,N,3300 BLOCK N Howard St,0,-75.12996476000001,40.00122459,25,0,1,1,40.00122459,-75.12996476
0101000020E610000062B5BFD48BC652C0B2C71BCB81064440,0101000020110F00005EF1210567E45FC1576D2E181D975241,333609,2018.0,201802054216,0411,2018-10-08,10:42:00,B,M,24,abdomen,N,N,N,200 BLOCK Devereaux Ave,0,-75.10228462,40.05083598,02,0,1,0,40.05083598,-75.10228461
0101000020E610000087DA99B6FDC852C0CFD44E413C054440,0101000020110F000051A0DD248EE85FC1F201DBEEB3955241,333610,2018.0,201835085579,0411,2018-10-09,18:40:00,B,M,28,multi,N,N,N,1200 BLOCK W Grange Ave,0,-75.14048543,40.04090134,35,0,1,0,40.04090134,-75.14048543
0101000020E6100000A9DD2BCA17C952C0A705500874064440,0101000020110F00009465FE6FBAE85FC1675D9ED30D975241,333611,2018.0,201835085623,0411,2018-10-09,22:00:00,B,M,26,multi,N,N,N,6300 BLOCK N Broad St,0,-75.14207702,40.05041603,35,0,1,0,40.05041603,-75.14207701
0101000020E61000000774CBB377C952C009FC7EBD84FE4340,0101000020110F0000473ACB5A5DE95FC1857B6F20418E5241,333612,2018.0,201826044048,0411,2018-10-09,18:23:00,B,M,40,back,N,N,N,900 BLOCK W York St,0,-75.14793105,39.98842591,26,0,1,0,39.98842591,-75.14793105
0101000020E61000005DD669496CC552C0412E2FC82F024440,0101000020110F00003638DF987EE25FC150DBA74452925241,333613,2018.0,201815092043,0411,2018-10-09,23:14:00,B,M,21,back,N,N,N,4700 BLOCK Griscom St,0,-75.0847343,40.01708319,15,0,1,0,40.01708319,-75.0847343
0101000020E61000005DD669496CC552C0412E2FC82F024440,0101000020110F00003638DF987EE25FC150DBA74452925241,333614,2018.0,201815092057,0411,2018-10-09,23:14:00,B,M,19,knee,N,N,N,4700 BLOCK Griscom St,0,-75.0847343,40.01708319,15,0,1,0,40.01708319,-75.0847343
,,333615,2018.0,201814087115,0411,2018-10-11,01:00:00,B,M,40,leg,N,N,N,6600 BLOCK Blackmore St,0,,,14,0,1,0,,
0101000020E610000078B4D4EE95C852C0FC5D124637034440,0101000020110F0000F0AFD5DCDDE75FC1526CBF7C76935241,333616,2018.0,201835086252,0411,2018-10-11,19:42:00,B,M,25,thigh,N,N,N,4800 BLOCK N Fairhill St,0,-75.13415118,40.02512432,35,0,1,0,40.02512432,-75.13415118
0101000020E6100000D260C73DA5CB52C0F58C333CACF64340,0101000020110F000036D7086410ED5FC15EB8F3B48F855241,333617,2018.0,201801038548,0411,2018-10-11,11:01:00,B,M,23,head/multi,N,N,N,2000 BLOCK S Beechwood St,0,-75.18196053,39.9271312,01,0,1,0,39.9271312,-75.18196053
0101000020E6100000B6351AA73ECA52C0D64ACF91E8FE4340,0101000020110F000085BABE4AAFEA5FC18EA61CCAAF8E5241,333618,2018.0,201822081809,0411,2018-10-11,22:35:00,B,F,40,leg,N,N,N,1700 BLOCK W Cumberland St,0,-75.16007402,39.99147246,22,0,1,0,39.99147246,-75.16007402
0101000020E61000000F3B193DF3CE52C056CABE6D9EF94340,0101000020110F0000A53E0267ADF25FC1CFAC361ED3885241,333619,2018.0,201818066001,0411,2018-10-14,19:33:00,B,M,19,thigh,N,N,N,5500 BLOCK Walton Ave,0,-75.23359611,39.95014736,18,1,0,0,39.95014736,-75.23359611
0101000020E6100000E5886B6B7ACB52C05BA867077DF64340,0101000020110F0000C3735DA7C7EC5FC10EA0286D5B855241,333620,2018.0,201801038994,0411,2018-10-14,20:28:00,B,M,40,thigh,N,N,N,2000 BLOCK Snyder Ave,0,-75.1793469,39.92569058,01,0,1,0,39.92569058,-75.1793469
0101000020E6100000B68A598ABFC952C03C2830B673FF4340,0101000020110F000007900061D7E95FC18E2E1C0A4A8F5241,333621,2018.0,201825081305,0411,2018-10-13,12:10:00,B,F,31,leg,N,N,N,1300 BLOCK W Rush St,0,-75.1523157,39.99571875,25,0,1,0,39.99571874,-75.1523157
0101000020E6100000B1847B862CC652C0B751748FB2014440,0101000020110F00000BD53822C5E35FC16E7B0268C7915241,333622,2018.0,201824091989,0411,2018-10-13,15:55:00,B,M,22,leg,N,N,N,1500 BLOCK E Cayuga St,0,-75.09646761,40.01326173,24,0,1,0,40.01326173,-75.09646761
0101000020E6100000BBBFD595EAC852C0AED43759B8014440,0101000020110F0000E44237A76DE85FC1771023D3CD915241,333623,2018.0,201825081424,0411,2018-10-13,20:12:00,B,M,22,legs,N,N,N,4000 BLOCK N 7th St,0,-75.13931795,40.01343837,25,0,1,0,40.01343837,-75.13931795
,,333624,2018.0,201822082544,0411,2018-10-14,01:58:00,B,M,24,arm,N,N,N,2200 BLOCK Watts St,0,,,22,0,1,0,,
,,333625,2018.0,201822082545,0411,2018-10-14,01:58:00,B,M,33,buttocks,N,N,N,2200 BLOCK Watts St,0,,,22,0,1,0,,
,,333626,2018.0,201822082546,0411,2018-10-14,01:58:00,B,M,21,multi,N,N,N,2200 BLOCK Watts St,0,,,22,0,1,0,,
0101000020E610000008B086930DD152C03A83B7EE03FD4340,0101000020110F0000469BAED23FF65FC1B85F1E9B968C5241,333627,2018.0,201819083663,0411,2018-10-12,23:47:00,B,M,24,multi,N,N,N,7500 BLOCK Brookhaven Rd,0,-75.26645363,39.97668251,19,0,1,0,39.97668251,-75.26645363
0101000020E61000002E4A3BFB2BC952C05D054A6DD6054440,0101000020110F000072A829BCDCE85FC104A213F85E965241,333628,2018.0,201814086500,0411,2018-10-12,15:01:00,W,M,17,legs,N,N,N,6000 BLOCK N Broad St,0,-75.14330941,40.04560629,14,0,1,0,40.04560629,-75.14330941
0101000020E6100000CA799484A3CB52C0547D5B6EB8FC4340,0101000020110F000041299D760DED5FC1CAE9C5ED428C5241,333629,2018.0,201822082208,0411,2018-10-13,00:50:00,B,M,24,leg,N,N,N,2700 BLOCK W Girard Ave,0,-75.18185534,39.9743784,22,0,1,0,39.97437839,-75.18185534
0101000020E610000018D11322E2C652C03B7F6652BB004440,0101000020110F00003DD5DF9CF9E45FC13D775542B5905241,333630,2018.0,201824091846,0411,2018-10-13,02:14:00,W,M,38,thigh,N,N,N,1000 BLOCK Erie Ave,1,-75.10755207,40.00571661,24,0,1,0,40.00571661,-75.10755207
0101000020E610000018D11322E2C652C03B7F6652BB004440,0101000020110F00003DD5DF9CF9E45FC13D775542B5905241,333631,2018.0,201824091850,0411,2018-10-13,02:14:00,W,M,37,multi,N,N,N,1000 BLOCK Erie Ave,1,-75.10755207,40.00571661,24,0,1,0,40.00571661,-75.10755207
0101000020E6100000D7911B2C79C552C066773705E8014440,0101000020110F00004A3E097C94E25FC1BBFB4EB002925241,333632,2018.0,201815093657,0411,2018-10-14,21:02:00,B,M,31,multi,N,N,N,4600 BLOCK Frankford Ave,0,-75.08552077,40.0148932,15,0,1,0,40.0148932,-75.08552077
,,333633,2018.0,201822082961,0411,2018-10-15,15:25:00,B,M,28,multi,N,N,N,Dauohin & Cleveland St,0,,,22,0,1,0,,
0101000020E6100000AB302A67B7C752C0D6B9B3C0E8024440,0101000020110F0000F17485DF63E65FC16E09E4661F935241,333634,2018.0,201825081780,0411,2018-10-15,12:46:00,W,M,33,mutli,N,N,N,200 BLOCK E Louden St,1,-75.12056903,40.02272805,25,0,1,0,40.02272805,-75.12056903
0101000020E61000001D9981A96ACF52C01DF012FF24FB4340,0101000020110F00007CD6514178F35FC17C190DDB838A5241,333635,2018.0,201819084399,0411,2018-10-15,21:53:00,B,M,19,head,N,N,N,6000 BLOCK Market St,0,-75.24088514,39.96206654,19,0,1,0,39.96206654,-75.24088514
0101000020E61000001D9981A96ACF52C01DF012FF24FB4340,0101000020110F00007CD6514178F35FC17C190DDB838A5241,333636,2018.0,201819084409,0411,2018-10-15,21:53:00,B,M,20,arm,N,N,N,6000 BLOCK Market St,0,-75.24088514,39.96206654,19,0,1,0,39.96206654,-75.24088514
0101000020E6100000AC9B413253C952C041674E6E46074440,0101000020110F0000FED374581FE95FC1508A7246F7975241,332795,2015.0,201535059980,0111,2015-07-16,16:10:00,B,M,23,shoulder,N,N,N,6700 BLOCK N 17th St,0,-75.1457029,40.05683688,35,0,1,1,40.05683688,-75.1457029
0101000020E610000003F367AA6DCF52C0FDF0B9347AFD4340,0101000020110F0000B9955F5B7DF35FC18FDF41B1198D5241,332796,2015.0,201519070800,0111,2015-07-17,18:40:00,B,M,40,head-m,N,N,N,1900 BLOCK N 60th St,0,-75.24106846,39.98029193,19,0,1,1,39.98029193,-75.24106846
,,332797,2015.0,201512056403,0111,2015-07-17,21:29:00,B,M,23,chest,N,N,N,5300 BLOCK Pentrdige St,0,,,12,0,1,1,,
0101000020E61000000D382ABB89C852C0050AE51281024440,0101000020110F0000C147F922C9E75FC149BF536BAC925241,332798,2015.0,201525059191,0111,2015-07-19,23:03:00,W,M,21,head,N,N,N,400 BLOCK W Wingohocking St,1,-75.13340644,40.01956402,25,0,1,1,40.01956402,-75.13340644
0101000020E6100000A6D9B8D55EC852C09C80CB0894FF4340,0101000020110F0000E255E34580E75FC1420084DF6D8F5241,332799,2015.0,201525059995,0111,2015-07-22,22:45:00,W,M,19,multi,N,N,N,3000 BLOCK N Howard St,1,-75.13078826,39.99670515,25,0,1,1,39.99670515,-75.13078826
0101000020E610000062F8467C00C352C0FA8BEABE2D034440,0101000020110F0000DCA160CD61DE5FC1FA0C82EB6B935241,332800,2015.0,201515071475,0111,2015-07-23,01:14:00,B,M,29,head-m,N,N,N,6700 BLOCK Marsden St,0,-75.04690464,40.02483355,15,0,1,1,40.02483355,-75.04690463
0101000020E610000050596674F4CA52C0A1A68E3CADFE4340,0101000020110F0000FA73D219E4EB5FC102DA5F046E8E5241,332801,2015.0,201522066044,0111,2015-07-24,10:02:00,B,M,25,multi,N,N,N,2300 BLOCK W Glenwood Ave,0,-75.17117033,39.98966176,22,0,1,1,39.98966176,-75.17117033
0101000020E61000000AA5ED670AC752C0B4F4577ECF044440,0101000020110F0000808C31053EE55FC19DD714483B955241,332802,2015.0,201502048013,0111,2015-07-25,12:56:00,B,M,40,multi,N,N,N,500 BLOCK Hill Creek Dr,0,-75.11001013,40.0375822,02,0,1,1,40.0375822,-75.11001013
0101000020E6100000269B1F3D0DC852C0EF3B65B915FF4340,0101000020110F00003E5580ACF5E65FC1571A8ED8E18E5241,332803,2015.0,201524070835,0111,2015-07-28,17:16:00,B,M,30,head-m,N,N,N,2800 BLOCK Ormes St,0,-75.12580803,39.99285047,24,0,1,1,39.99285047,-75.12580803
0101000020E61000007424FA290CC752C0BA36D0534FFE4340,0101000020110F0000E291A50141E55FC1AF7868EB058E5241,332804,2015.0,201524071662,0111,2015-07-30,23:00:00,W,F,22,head,N,N,N,3000 BLOCK Aramingo Ave,0,-75.11011743,39.98679588,24,1,0,1,39.98679588,-75.11011743
0101000020E6100000F6A974C16ACB52C0D0FFFED6C6FF4340,0101000020110F00006C7F090CADEC5FC12041BC32A68F5241,332805,2015.0,201539050343,0111,2015-06-21,01:55:00,B,M,24,chest,N,N,N,2700 BLOCK N 29th St,0,-75.17839085,39.99825561,39,0,1,1,39.99825561,-75.17839085
0101000020E610000005764E16ABC752C072B9669794FE4340,0101000020110F000092FE12F44EE65FC1076E9EB2528E5241,332806,2015.0,201524072160,0111,2015-08-01,05:18:00,W,F,32,multi,N,N,N,2800 BLOCK Frankford Ave,1,-75.11981733,39.98890965,24,0,1,1,39.98890965,-75.11981733
0101000020E6100000F35CF824E4C952C04A3B7F2436024440,0101000020110F0000DFA2F18D15EA5FC1BB75645259925241,332807,2015.0,201539061921,0111,2015-07-31,01:33:00,B,M,25,multi,N,N,N,1600 BLOCK Staub St,0,-75.15454983,40.0172773,39,0,1,1,40.0172773,-75.15454983
0101000020E61000001A47D54459CB52C016B3904626F74340,0101000020110F0000DF0A0B588FEC5FC1B54CDEDE16865241,332808,2015.0,201517036689,0111,2015-07-31,23:19:00,B,M,30,mutli,N,N,N,1900 BLOCK Mountain St,0,-75.17732354,39.93085558,17,0,1,1,39.93085558,-75.17732354
0101000020E6100000B884324319C952C0EC72C607A8FE4340,0101000020110F00006C0A69F0BCE85FC1A99DF73E688E5241,332809,2015.0,201526039064,0111,2015-08-03,16:12:00,B,M,25,multi,N,N,N,2500 BLOCK N Fairhill St,0,-75.1421669,39.98950288,26,0,1,1,39.98950288,-75.1421669
0101000020E6100000777664728BCB52C02C806B1FD9FC4340,0101000020110F0000EFAC8493E4EC5FC1C84DFF28678C5241,332810,2015.0,201522069356,0111,2015-08-03,17:24:00,B,M,45,arm,N,N,N,2700 BLOCK W Cabot St,0,-75.18038616,39.97537606,22,1,0,1,39.97537606,-75.18038616
0101000020E610000043CFE29CC3CE52C07EF8BF4438FE4340,0101000020110F0000560E4F815CF25FC191F7145CEC8D5241,332811,2015.0,201519078036,0111,2015-08-04,23:56:00,B,M,21,head,N,N,N,5300 BLOCK Berks St,0,-75.23068926,39.98609218,19,0,1,1,39.98609218,-75.23068926
0101000020E6100000DF2FA867A8CE52C019D2D9B043F64340,0101000020110F0000659D2A4A2EF25FC13DDE2EED1B855241,332812,2015.0,201512063210,0111,2015-08-09,18:43:00,B,M,16,head,N,N,N,6300 BLOCK Reedland St,0,-75.22902862,39.92394077,12,0,1,1,39.92394076,-75.22902862
0101000020E6100000ACBA5862EFCA52C010255AF2F8FD4340,0101000020110F000085B6F27CDBEB5FC19A4ACE2BA68D5241,332813,2015.0,201522070567,0111,2015-08-07,00:05:00,B,M,18,multi,N,N,N,1900 BLOCK Croskey St,0,-75.17086085,39.98415975,22,0,1,1,39.98415975,-75.17086085
0101000020E61000001EC3001510C852C0C769E3E36EFF4340,0101000020110F000056BEE080FAE65FC16419C0B1448F5241,332814,2015.0,201524074484,0111,2015-08-07,16:22:00,B,M,22,head,N,N,N,3000 BLOCK B St,1,-75.12598157,39.9955716,24,0,1,1,39.9955716,-75.12598157
0101000020E6100000296BC461A3C752C0A534389DA6FF4340,0101000020110F0000209084DD41E65FC1F73BA678828F5241,332815,2015.0,201525065119,0111,2015-08-08,14:30:00,B,M,46,multi,N,N,N,3200 BLOCK E St,0,-75.11934704,39.99727216,25,0,1,1,39.99727216,-75.11934704
,,332816,2015.0,201525065152,0111,2015-08-08,17:50:00,B,M,28,head,N,N,N,3000 BLOCK Marshall St,0,,,25,0,1,1,,
,,332817,2015.0,201512064827,0111,2015-08-15,18:59:00,B,M,26,multi/head,N,N,N,1500 BLOCK N53RD St,0,,,12,0,1,1,,
0101000020E61000006A85E97B8DC952C0764432A2BCFE4340,0101000020110F0000BAF5635A82E95FC1DB6CC1157F8E5241,332818,2015.0,201522073336,0111,2015-08-16,00:41:00,B,M,42,chest,N,N,N,1000 BLOCK W Cumberland St,0,-75.1492605,39.99013164,22,0,1,1,39.99013164,-75.1492605
0101000020E610000040B1C2EB02C852C00B24ACB630054440,0101000020110F0000516BE125E4E65FC139692521A7955241,332819,2015.0,201535071068,0111,2015-08-17,21:30:00,B,M,32,stomach,N,N,N,200 BLOCK W Nedro Ave,0,-75.12517828,40.04054912,35,0,1,1,40.04054912,-75.12517828
0101000020E610000095A3F8DFE7C252C013810B2EAD034440,0101000020110F0000287CACFF37DE5FC187716742F9935241,332820,2015.0,201515082398,0111,2015-08-21,00:11:00,B,M,37,multi,N,N,N,4400 BLOCK Longshore Ave,0,-75.04540252,40.02872253,15,0,1,1,40.02872253,-75.04540252
0101000020E6100000C8FB0660E2CE52C027AAAF956DF94340,0101000020110F0000425E07C290F25FC1870D70019D885241,332821,2015.0,201518055055,0111,2015-08-22,00:57:00,B,M,21,multi,N,N,N,5400 BLOCK Norfolk St,0,-75.23256683,39.94865676,18,0,1,1,39.94865676,-75.23256684
0101000020E610000000A0928CBFCA52C003B6FFD856044440,0101000020110F0000C8D9443C8AEB5FC15F401774B5945241,333214,2017.0,201714032227,0111,2017-04-24,00:04:00,B,M,22,multi,N,N,N,0 BLOCK E Penn St,0,-75.16794123,40.03390038,14,1,0,1,40.03390038,-75.16794123
